consumption,Year,Month,DayOfYear,DayOfWeek,DayType,Hour,Minute,Season
173006.2458823529,2018,6,178,2,1,7,30,1
174448.5306666667,2018,6,178,2,1,7,45,1
179423.24714285714,2018,6,178,2,1,8,0,1
174878.04933333333,2018,6,178,2,1,8,15,1
179251.71733333328,2018,6,178,2,1,8,30,1
177904.19733333334,2018,6,178,2,1,8,45,1
182618.832,2018,6,178,2,1,9,0,1
181644.22533333334,2018,6,178,2,1,9,15,1
181376.3506666667,2018,6,178,2,1,9,30,1
182934.9246666667,2018,6,178,2,1,9,45,1
182099.10133333332,2018,6,178,2,1,10,0,1
186534.73933333336,2018,6,178,2,1,10,15,1
185221.84066666666,2018,6,178,2,1,10,30,1
178515.7366666667,2018,6,178,2,1,10,45,1
177392.5006666667,2018,6,178,2,1,11,0,1
175675.59199999998,2018,6,178,2,1,11,15,1
171381.312,2018,6,178,2,1,11,30,1
174483.81066666666,2018,6,178,2,1,11,45,1
170607.98785714284,2018,6,178,2,1,12,0,1
176037.50466666667,2018,6,178,2,1,12,15,1
168100.43666666668,2018,6,178,2,1,12,30,1
162459.59266666666,2018,6,178,2,1,12,45,1
152198.52333333332,2018,6,178,2,1,13,0,1
142005.2693333333,2018,6,178,2,1,13,15,1
142704.44333333333,2018,6,178,2,1,13,30,1
139360.45799999998,2018,6,178,2,1,13,45,1
135342.63933333335,2018,6,178,2,1,14,0,1
130535.66686666664,2018,6,178,2,1,14,15,1
122781.36346666668,2018,6,178,2,1,14,30,1
117365.67386666668,2018,6,178,2,1,14,45,1
113781.2454,2018,6,178,2,1,15,0,1
108621.95933333335,2018,6,178,2,1,15,15,1
104715.5537647059,2018,6,178,2,1,15,30,1
102681.39966666668,2018,6,178,2,1,15,45,1
101354.23,2018,6,178,2,1,16,0,1
104772.33428571427,2018,6,178,2,1,16,15,1
102066.53213333333,2018,6,178,2,1,16,30,1
103533.50700000001,2018,6,178,2,1,16,45,1
106418.19673333335,2018,6,178,2,1,17,0,1
103941.488,2018,6,178,2,1,17,15,1
105311.46566666667,2018,6,178,2,1,17,30,1
104349.84046666666,2018,6,178,2,1,17,45,1
100673.81846666665,2018,6,178,2,1,18,0,1
101831.38953333333,2018,6,178,2,1,18,15,1
104165.0894,2018,6,178,2,1,18,30,1
102291.14026666665,2018,6,178,2,1,18,45,1
98990.36873333332,2018,6,178,2,1,19,0,1
97660.59126666667,2018,6,178,2,1,19,15,1
97526.7094,2018,6,178,2,1,19,30,1
96531.49435714286,2018,6,178,2,1,19,45,1
93915.01233333333,2018,6,178,2,1,20,0,1
92362.01640000001,2018,6,178,2,1,20,15,1
91228.25466666666,2018,6,178,2,1,20,30,1
90120.96173333333,2018,6,178,2,1,20,45,1
92852.10539999999,2018,6,178,2,1,21,0,1
93369.57359999999,2018,6,178,2,1,21,15,1
90199.45093333333,2018,6,178,2,1,21,30,1
89737.33253333336,2018,6,178,2,1,21,45,1
92885.1790666667,2018,6,178,2,1,22,0,1
91086.07726666667,2018,6,178,2,1,22,15,1
89528.03493333333,2018,6,178,2,1,22,30,1
91920.80233333334,2018,6,178,2,1,22,45,1
91370.77433333335,2018,6,178,2,1,23,0,1
91257.91666666669,2018,6,178,2,1,23,15,1
90723.72970588236,2018,6,178,2,1,23,30,1
89647.09326666666,2018,6,178,2,1,23,45,1
90480.56385714286,2018,6,179,3,1,0,0,1
89933.05106666667,2018,6,179,3,1,0,15,1
87841.49440000001,2018,6,179,3,1,0,30,1
88690.52146666666,2018,6,179,3,1,0,45,1
87290.14146666667,2018,6,179,3,1,1,0,1
87622.05833333333,2018,6,179,3,1,1,15,1
87964.84,2018,6,179,3,1,1,30,1
86909.965,2018,6,179,3,1,1,45,1
89528.96133333331,2018,6,179,3,1,2,0,1
89852.43233333335,2018,6,179,3,1,2,15,1
92168.79793333334,2018,6,179,3,1,2,30,1
90601.06593333335,2018,6,179,3,1,2,45,1
95932.9104,2018,6,179,3,1,3,0,1
100071.09046666666,2018,6,179,3,1,3,15,1
103853.67726666665,2018,6,179,3,1,3,30,1
105206.64940000001,2018,6,179,3,1,3,45,1
116693.41357142858,2018,6,179,3,1,4,0,1
135620.013,2018,6,179,3,1,4,15,1
153084.30866666668,2018,6,179,3,1,4,30,1
165169.69333333336,2018,6,179,3,1,4,45,1
157403.01933333333,2018,6,179,3,1,5,0,1
154658.19933333332,2018,6,179,3,1,5,15,1
165399.34933333335,2018,6,179,3,1,5,30,1
169528.3773333333,2018,6,179,3,1,5,45,1
170485.95666666667,2018,6,179,3,1,6,0,1
172679.30333333334,2018,6,179,3,1,6,15,1
171000.432,2018,6,179,3,1,6,30,1
166710.53533333333,2018,6,179,3,1,6,45,1
164157.50133333335,2018,6,179,3,1,7,0,1
165804.68000000002,2018,6,179,3,1,7,15,1
146870.06764705884,2018,6,179,3,1,7,30,1
143338.15866666666,2018,6,179,3,1,7,45,1
142399.11666666667,2018,6,179,3,1,8,0,1
144651.085,2018,6,179,3,1,8,15,1
147992.826,2018,6,179,3,1,8,30,1
146897.52533333335,2018,6,179,3,1,8,45,1
153216.265,2018,6,179,3,1,9,0,1
96135.9935,2018,6,179,3,1,9,15,1
96419.80025238096,2018,6,179,3,1,9,30,1
96208.34270000001,2018,6,179,3,1,9,45,1
96398.86380000002,2018,6,179,3,1,10,0,1
95533.40256666667,2018,6,179,3,1,10,15,1
95344.1843,2018,6,179,3,1,10,30,1
94869.24891428571,2018,6,179,3,1,10,45,1
96199.41890000002,2018,6,179,3,1,11,0,1
96668.61540000001,2018,6,179,3,1,11,15,1
96363.30266666666,2018,6,179,3,1,11,30,1
93806.2814,2018,6,179,3,1,11,45,1
95309.28150000001,2018,6,179,3,1,12,0,1
98315.81693333332,2018,6,179,3,1,12,15,1
94657.24819999999,2018,6,179,3,1,12,30,1
93467.55013333334,2018,6,179,3,1,12,45,1
92134.23556666667,2018,6,179,3,1,13,0,1
91133.40871428573,2018,6,179,3,1,13,15,1
89670.68530000001,2018,6,179,3,1,13,30,1
90259.14966666666,2018,6,179,3,1,13,45,1
88175.18819999999,2018,6,179,3,1,14,0,1
88153.37613333334,2018,6,179,3,1,14,15,1
88934.07884509805,2018,6,179,3,1,14,30,1
86894.24586666666,2018,6,179,3,1,14,45,1
86985.39677142857,2018,6,179,3,1,15,0,1
85117.48366666665,2018,6,179,3,1,15,15,1
83836.2363,2018,6,179,3,1,15,30,1
83377.48383333333,2018,6,179,3,1,15,45,1
81749.582,2018,6,179,3,1,16,0,1
80400.34743333334,2018,6,179,3,1,16,15,1
82359.57973333333,2018,6,179,3,1,16,30,1
82147.3127,2018,6,179,3,1,16,45,1
81718.88573137255,2018,6,179,3,1,17,0,1
84057.7763,2018,6,179,3,1,17,15,1
83406.18906666666,2018,6,179,3,1,17,30,1
87820.35883333333,2018,6,179,3,1,17,45,1
87394.66646666668,2018,6,179,3,1,18,0,1
88483.6625,2018,6,179,3,1,18,15,1
88271.57506666666,2018,6,179,3,1,18,30,1
90855.52136666665,2018,6,179,3,1,18,45,1
89074.95876666666,2018,6,179,3,1,19,0,1
92880.95353333332,2018,6,179,3,1,19,15,1
96213.30720000001,2018,6,179,3,1,19,30,1
102342.72016666667,2018,6,179,3,1,19,45,1
107959.65903333336,2018,6,179,3,1,20,0,1
114875.79550000001,2018,6,179,3,1,20,15,1
115890.74253333334,2018,6,179,3,1,20,30,1
122094.32206666667,2018,6,179,3,1,20,45,1
120700.17253333333,2018,6,179,3,1,21,0,1
124542.87228571429,2018,6,179,3,1,21,15,1
128796.5392,2018,6,179,3,1,21,30,1
134785.51513333333,2018,6,179,3,1,21,45,1
138711.6088333333,2018,6,179,3,1,22,0,1
139555.41233333334,2018,6,179,3,1,22,15,1
144549.59933333332,2018,6,179,3,1,22,30,1
80220.96500000001,2018,6,179,3,1,22,45,1
79338.541,2018,6,179,3,1,23,0,1
80432.92866666666,2018,6,179,3,1,23,15,1
80548.76766666668,2018,6,179,3,1,23,30,1
81646.05166666667,2018,6,179,3,1,23,45,1
80071.72233333335,2018,6,180,4,1,0,0,1
79959.36133333333,2018,6,180,4,1,0,15,1
76682.86766666667,2018,6,180,4,1,0,30,1
73465.87899999999,2018,6,180,4,1,0,45,1
82905.14300000001,2018,6,180,4,1,1,0,1
83369.13346666667,2018,6,180,4,1,1,15,1
81904.98773333333,2018,6,180,4,1,1,30,1
82891.22460000002,2018,6,180,4,1,1,45,1
83401.95973333335,2018,6,180,4,1,2,0,1
82511.37786666668,2018,6,180,4,1,2,15,1
84513.73513333335,2018,6,180,4,1,2,30,1
83395.44886666669,2018,6,180,4,1,2,45,1
85244.75673333336,2018,6,180,4,1,3,0,1
85370.74799999998,2018,6,180,4,1,3,15,1
94431.86893333333,2018,6,180,4,1,3,30,1
95364.13321428573,2018,6,180,4,1,3,45,1
105542.56453333332,2018,6,180,4,1,4,0,1
127185.94193333334,2018,6,180,4,1,4,15,1
145764.51000000004,2018,6,180,4,1,4,30,1
149438.21133333334,2018,6,180,4,1,4,45,1
150967.336,2018,6,180,4,1,5,0,1
160519.908,2018,6,180,4,1,5,15,1
161930.93333333332,2018,6,180,4,1,5,30,1
162570.05666666667,2018,6,180,4,1,5,45,1
163621.54333333333,2018,6,180,4,1,6,0,1
166179.12666666665,2018,6,180,4,1,6,15,1
165877.02266666666,2018,6,180,4,1,6,30,1
165903.61599999998,2018,6,180,4,1,6,45,1
161860.58,2018,6,180,4,1,7,0,1
165766.75533333333,2018,6,180,4,1,7,15,1
157787.95941176472,2018,6,180,4,1,7,30,1
149546.90600000002,2018,6,180,4,1,7,45,1
147366.0907142857,2018,6,180,4,1,8,0,1
155056.00533333333,2018,6,180,4,1,8,15,1
155681.91266666664,2018,6,180,4,1,8,30,1
157475.14866666668,2018,6,180,4,1,8,45,1
161950.04333333333,2018,6,180,4,1,9,0,1
164276.49066666665,2018,6,180,4,1,9,15,1
167089.87133333329,2018,6,180,4,1,9,30,1
167344.914,2018,6,180,4,1,9,45,1
165812.19533333334,2018,6,180,4,1,10,0,1
162805.35066666667,2018,6,180,4,1,10,15,1
160732.45533333335,2018,6,180,4,1,10,30,1
159505.70400000003,2018,6,180,4,1,10,45,1
155186.58933333337,2018,6,180,4,1,11,0,1
155406.49466666667,2018,6,180,4,1,11,15,1
165677.7826666667,2018,6,180,4,1,11,30,1
174599.75133333335,2018,6,180,4,1,11,45,1
171430.34714285718,2018,6,180,4,1,12,0,1
159269.75,2018,6,180,4,1,12,15,1
147383.4393333333,2018,6,180,4,1,12,30,1
137775.2783333333,2018,6,180,4,1,12,45,1
134116.95906666666,2018,6,180,4,1,13,0,1
130956.731,2018,6,180,4,1,13,15,1
126142.4258,2018,6,180,4,1,13,30,1
122855.08899999998,2018,6,180,4,1,13,45,1
120863.75846666665,2018,6,180,4,1,14,0,1
124038.15326666668,2018,6,180,4,1,14,15,1
124543.67506666668,2018,6,180,4,1,14,30,1
130283.95479999999,2018,6,180,4,1,14,45,1
123369.121,2018,6,180,4,1,15,0,1
117905.26079999999,2018,6,180,4,1,15,15,1
113764.43905882353,2018,6,180,4,1,15,30,1
105038.37186666667,2018,6,180,4,1,15,45,1
98902.69053333333,2018,6,180,4,1,16,0,1
96640.6535,2018,6,180,4,1,16,15,1
99056.416,2018,6,180,4,1,16,30,1
98801.63706666668,2018,6,180,4,1,16,45,1
99219.25533333332,2018,6,180,4,1,17,0,1
102953.48726666668,2018,6,180,4,1,17,15,1
104002.60746666667,2018,6,180,4,1,17,30,1
103911.90426666666,2018,6,180,4,1,17,45,1
102353.05746666668,2018,6,180,4,1,18,0,1
98291.82646666667,2018,6,180,4,1,18,15,1
98175.55406666668,2018,6,180,4,1,18,30,1
97178.53766666669,2018,6,180,4,1,18,45,1
96056.52166666667,2018,6,180,4,1,19,0,1
95392.93200000002,2018,6,180,4,1,19,15,1
90373.17800000001,2018,6,180,4,1,19,30,1
91311.26114285714,2018,6,180,4,1,19,45,1
90187.10393333333,2018,6,180,4,1,20,0,1
87606.7224,2018,6,180,4,1,20,15,1
86471.72106666667,2018,6,180,4,1,20,30,1
86729.0984,2018,6,180,4,1,20,45,1
87644.57933333333,2018,6,180,4,1,21,0,1
84840.42946666667,2018,6,180,4,1,21,15,1
85951.6242,2018,6,180,4,1,21,30,1
86988.573,2018,6,180,4,1,21,45,1
87821.65266666665,2018,6,180,4,1,22,0,1
85316.45286666667,2018,6,180,4,1,22,15,1
86554.51006666667,2018,6,180,4,1,22,30,1
86037.35979999999,2018,6,180,4,1,22,45,1
86133.49506666667,2018,6,180,4,1,23,0,1
85964.37086666668,2018,6,180,4,1,23,15,1
85195.06370588236,2018,6,180,4,1,23,30,1
86713.87039999999,2018,6,180,4,1,23,45,1
85259.43000000001,2018,6,181,5,0,0,0,1
84494.37893333333,2018,6,181,5,0,0,15,1
82151.80493333333,2018,6,181,5,0,0,30,1
83524.16353333333,2018,6,181,5,0,0,45,1
83278.68973333335,2018,6,181,5,0,1,0,1
83710.69240000001,2018,6,181,5,0,1,15,1
92986.69693333334,2018,6,181,5,0,1,30,1
96911.22293333334,2018,6,181,5,0,1,45,1
91813.51133333331,2018,6,181,5,0,2,0,1
86756.21639999999,2018,6,181,5,0,2,15,1
89921.58473333334,2018,6,181,5,0,2,30,1
88557.11186666666,2018,6,181,5,0,2,45,1
88752.517,2018,6,181,5,0,3,0,1
91065.57813333331,2018,6,181,5,0,3,15,1
91529.94433333332,2018,6,181,5,0,3,30,1
92690.24493333332,2018,6,181,5,0,3,45,1
96034.1075,2018,6,181,5,0,4,0,1
96703.25626666665,2018,6,181,5,0,4,15,1
98792.27279999999,2018,6,181,5,0,4,30,1
102378.82113333333,2018,6,181,5,0,4,45,1
105687.28499999999,2018,6,181,5,0,5,0,1
108509.94406666666,2018,6,181,5,0,5,15,1
111603.77600000001,2018,6,181,5,0,5,30,1
115340.85639999999,2018,6,181,5,0,5,45,1
112290.32766666666,2018,6,181,5,0,6,0,1
110829.93586666667,2018,6,181,5,0,6,15,1
110750.58386666667,2018,6,181,5,0,6,30,1
103737.40000000001,2018,6,181,5,0,6,45,1
101539.93813333333,2018,6,181,5,0,7,0,1
103298.68326666667,2018,6,181,5,0,7,15,1
108581.2344117647,2018,6,181,5,0,7,30,1
112303.88406666667,2018,6,181,5,0,7,45,1
111322.27026666667,2018,6,181,5,0,8,0,1
109642.15699999999,2018,6,181,5,0,8,15,1
110733.89566666666,2018,6,181,5,0,8,30,1
109250.54399999998,2018,6,181,5,0,8,45,1
111165.05033333335,2018,6,181,5,0,9,0,1
113462.87426666665,2018,6,181,5,0,9,15,1
114339.31439999999,2018,6,181,5,0,9,30,1
117345.28366666667,2018,6,181,5,0,9,45,1
116552.64540000001,2018,6,181,5,0,10,0,1
115307.67413333335,2018,6,181,5,0,10,15,1
113687.31393333334,2018,6,181,5,0,10,30,1
114043.28573333335,2018,6,181,5,0,10,45,1
116950.77266666666,2018,6,181,5,0,11,0,1
115173.1264,2018,6,181,5,0,11,15,1
110995.99546666667,2018,6,181,5,0,11,30,1
109394.86000000002,2018,6,181,5,0,11,45,1
98747.29606666668,2018,6,181,5,0,12,0,1
99270.73113333336,2018,6,181,5,0,12,15,1
99419.22326666665,2018,6,181,5,0,12,30,1
95439.84199999999,2018,6,181,5,0,12,45,1
97662.02206666667,2018,6,181,5,0,13,0,1
97101.23379999999,2018,6,181,5,0,13,15,1
98186.85599999999,2018,6,181,5,0,13,30,1
94817.43259999999,2018,6,181,5,0,13,45,1
92717.29306666667,2018,6,181,5,0,14,0,1
93693.57099999998,2018,6,181,5,0,14,15,1
92231.56273333335,2018,6,181,5,0,14,30,1
92616.31899999999,2018,6,181,5,0,14,45,1
92799.47873333334,2018,6,181,5,0,15,0,1
93712.67046666666,2018,6,181,5,0,15,15,1
92881.43094117647,2018,6,181,5,0,15,30,1
90672.11133333335,2018,6,181,5,0,15,45,1
94819.62414285714,2018,6,181,5,0,16,0,1
92892.60293333331,2018,6,181,5,0,16,15,1
91182.13793333335,2018,6,181,5,0,16,30,1
88714.35826666663,2018,6,181,5,0,16,45,1
90933.0316,2018,6,181,5,0,17,0,1
93151.31173333334,2018,6,181,5,0,17,15,1
94228.6768,2018,6,181,5,0,17,30,1
91426.45933333335,2018,6,181,5,0,17,45,1
91704.94966666665,2018,6,181,5,0,18,0,1
93309.30107142858,2018,6,181,5,0,18,15,1
94302.26560000001,2018,6,181,5,0,18,30,1
93373.46333333335,2018,6,181,5,0,18,45,1
93871.50759999998,2018,6,181,5,0,19,0,1
94788.9906,2018,6,181,5,0,19,15,1
92370.34000000001,2018,6,181,5,0,19,30,1
91889.74186666665,2018,6,181,5,0,19,45,1
91415.73614285715,2018,6,181,5,0,20,0,1
90805.13133333331,2018,6,181,5,0,20,15,1
91842.38346666665,2018,6,181,5,0,20,30,1
93634.40793333332,2018,6,181,5,0,20,45,1
92022.75446666668,2018,6,181,5,0,21,0,1
87497.65046666666,2018,6,181,5,0,21,15,1
88022.73979999997,2018,6,181,5,0,21,30,1
87220.93186666667,2018,6,181,5,0,21,45,1
85974.52493333335,2018,6,181,5,0,22,0,1
86605.54520000001,2018,6,181,5,0,22,15,1
90643.92533333333,2018,6,181,5,0,22,30,1
89392.27866666668,2018,6,181,5,0,22,45,1
84917.39513333331,2018,6,181,5,0,23,0,1
87571.98413333335,2018,6,181,5,0,23,15,1
86032.91052941176,2018,6,181,5,0,23,30,1
84535.94966666664,2018,6,181,5,0,23,45,1
84111.54080000002,2018,7,182,6,0,0,0,2
86336.47821428571,2018,7,182,6,0,0,15,2
84751.90953333332,2018,7,182,6,0,0,30,2
84749.59266666668,2018,7,182,6,0,0,45,2
83431.64266666668,2018,7,182,6,0,1,0,2
81387.58806666666,2018,7,182,6,0,1,15,2
78925.0546,2018,7,182,6,0,1,30,2
77468.52586666666,2018,7,182,6,0,1,45,2
79080.67133333332,2018,7,182,6,0,2,0,2
79025.835,2018,7,182,6,0,2,15,2
78371.20333333334,2018,7,182,6,0,2,30,2
78568.90206666666,2018,7,182,6,0,2,45,2
79950.61973333333,2018,7,182,6,0,3,0,2
79250.11580000001,2018,7,182,6,0,3,15,2
77623.67959999999,2018,7,182,6,0,3,30,2
79159.53571428571,2018,7,182,6,0,3,45,2
84574.296,2018,7,182,6,0,4,0,2
86411.46826666665,2018,7,182,6,0,4,15,2
85488.10606666667,2018,7,182,6,0,4,30,2
85721.81066666667,2018,7,182,6,0,4,45,2
87409.89433333333,2018,7,182,6,0,5,0,2
90489.26786666666,2018,7,182,6,0,5,15,2
91970.36706666667,2018,7,182,6,0,5,30,2
94678.49100000001,2018,7,182,6,0,5,45,2
93883.14226666666,2018,7,182,6,0,6,0,2
90248.1744,2018,7,182,6,0,6,15,2
104797.673,2018,7,182,6,0,6,30,2
99005.46746666665,2018,7,182,6,0,6,45,2
98891.47073333332,2018,7,182,6,0,7,0,2
102165.43999999999,2018,7,182,6,0,7,15,2
107636.45247058825,2018,7,182,6,0,7,30,2
115489.79333333332,2018,7,182,6,0,7,45,2
118047.4507142857,2018,7,182,6,0,8,0,2
112750.59213333334,2018,7,182,6,0,8,15,2
113552.17006666666,2018,7,182,6,0,8,30,2
119381.37926666666,2018,7,182,6,0,8,45,2
120290.7266,2018,7,182,6,0,9,0,2
125465.04293333336,2018,7,182,6,0,9,15,2
121265.4354,2018,7,182,6,0,9,30,2
121721.00426666664,2018,7,182,6,0,9,45,2
125324.88786666669,2018,7,182,6,0,10,0,2
123672.99173333336,2018,7,182,6,0,10,15,2
122096.76746666666,2018,7,182,6,0,10,30,2
120998.07893333332,2018,7,182,6,0,10,45,2
